"","ONDERWIJSSOORT","BRIN","VESTNR","VEST_NAAM","VEST_ADRES","VEST_PC","VEST_PLAATS","VEST_PROVININCIE","VEST_GEMNR","VEST_GEMEENTE","TELLING_VOTOTAAL_2016","TELLING_VOTOTAAL_2017","TELLING_VOTOTAAL_2018","TELLING_VOTOTAAL_2019","TELLING_VOTOTAAL_2020","TELLING_VOTOTAAL_2021","PROGNOSES_VOTOTAAL_2022","PROGNOSES_VOTOTAAL_2023","PROGNOSES_VOTOTAAL_2024","PROGNOSES_VOTOTAAL_2025","PROGNOSES_VOTOTAAL_2026","PROGNOSES_VOTOTAAL_2027","PROGNOSES_VOTOTAAL_2028","PROGNOSES_VOTOTAAL_2029","PROGNOSES_VOTOTAAL_2030","PROGNOSES_VOTOTAAL_2031","PROGNOSES_VOTOTAAL_2032","PROGNOSES_VOTOTAAL_2033","PROGNOSES_VOTOTAAL_2034","PROGNOSES_VOTOTAAL_2035","PROGNOSES_VOTOTAAL_2036","PROGNOSES_VOTOTAAL_2037","PROGNOSES_VOTOTAAL_2038","PROGNOSES_VOTOTAAL_2039","PROGNOSES_VOTOTAAL_2040","PROGNOSES_VOTOTAAL_2041","BRJ_2016","BRJ_2017","BRJ_2018","BRJ_2019","BRJ_2020","BRJ_2021","BRJ_2022","BRJ_2023","BRJ_2024","BRJ_2025","BRJ_2026","BRJ_2027","BRJ_2028","BRJ_2029","BRJ_2030","BRJ_2031","BRJ_2032","BRJ_2033","BRJ_2034","BRJ_2035","BRJ_2036","BRJ_2037","BRJ_2038","BRJ_2039","BRJ_2040","BRJ_2041","VMBO_2016","VMBO_2017","VMBO_2018","VMBO_2019","VMBO_2020","VMBO_2021","VMBO_2022","VMBO_2023","VMBO_2024","VMBO_2025","VMBO_2026","VMBO_2027","VMBO_2028","VMBO_2029","VMBO_2030","VMBO_2031","VMBO_2032","VMBO_2033","VMBO_2034","VMBO_2035","VMBO_2036","VMBO_2037","VMBO_2038","VMBO_2039","VMBO_2040","VMBO_2041","HAVO_2016","HAVO_2017","HAVO_2018","HAVO_2019","HAVO_2020","HAVO_2021","HAVO_2022","HAVO_2023","HAVO_2024","HAVO_2025","HAVO_2026","HAVO_2027","HAVO_2028","HAVO_2029","HAVO_2030","HAVO_2031","HAVO_2032","HAVO_2033","HAVO_2034","HAVO_2035","HAVO_2036","HAVO_2037","HAVO_2038","HAVO_2039","HAVO_2040","HAVO_2041","VWO_2016","VWO_2017","VWO_2018","VWO_2019","VWO_2020","VWO_2021","VWO_2022","VWO_2023","VWO_2024","VWO_2025","VWO_2026","VWO_2027","VWO_2028","VWO_2029","VWO_2030","VWO_2031","VWO_2032","VWO_2033","VWO_2034","VWO_2035","VWO_2036","VWO_2037","VWO_2038","VWO_2039","VWO_2040","VWO_2041","PRO_2016","PRO_2017","PRO_2018","PRO_2019","PRO_2020","PRO_2021","PRO_2022","PRO_2023","PRO_2024","PRO_2025","PRO_2026","PRO_2027","PRO_2028","PRO_2029","PRO_2030","PRO_2031","PRO_2032","PRO_2033","PRO_2034","PRO_2035","PRO_2036","PRO_2037","PRO_2038","PRO_2039","PRO_2040","PRO_2041","BRIN_NAAM","BRIN_ADRES","BRIN_PC","BRIN_PLAATS","BRIN_PROVINCIE","BRIN_GEMNR","BRIN_GEMEENTE","BGNUMMER","BG_NAAM","BG_ADRES","BG_PC","BG_PLAATS","BG_PROVINCIE","BG_GEMNR","BG_GEMEENTE"
"616","VO","14SE","00","St. Nicolaaslyceum voor havo en vwo","Beethovenplein 2 ","1077WM","AMSTERDAM","Noord-Holland","0363","AMSTERDAM",1187,1207,1205,1215,1198,1204,1242.45414192944,1250.30215603746,1241.59158865862,1233.99917546244,1222.92051828774,1217.60890335484,1205.58296282797,1204.01907997963,1207.0333872727,1209.15738810688,1221.61571272831,1236.68039827226,1255.70784399468,1287.31161145678,1315.89739549087,1346.5496187451,1375.94487361037,1402.96423138706,1441.72530231751,1462.87391717611,444,448,442,447,451,453,454.206404819522,453.543440621438,446.291389914956,437.797644829839,435.222652426662,435.002121573775,435.935952171173,432.119933307927,437.68318506565,441.585179956008,446.90898668711,459.427694666447,468.973760626762,483.075207366965,496.448587633298,506.583730007195,514.652320634541,522.160090904141,535.392924710476,546.468934803339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,261,251,282,286,300,315.56953983983,315.534237308002,310.807367319002,315.245120421644,310.963714226348,308.070025768705,305.03914692781,306.64128915905,306.007321142615,306.18051597594,307.817202336297,310.119487489125,313.718838115024,321.214044931781,327.311642695093,334.742617425183,345.160102978724,353.142260507426,361.926279647456,365.83681582034,463,498,512,486,461,451,472.678197270083,481.224478108018,484.492831424658,480.956410210959,476.734151634733,474.536756012364,464.607863728986,465.257857512652,463.342881064437,461.39169217493,466.889523704904,467.133216116685,473.015245252891,483.022359158034,492.137165162484,505.223271312723,516.132449997105,527.661879975494,544.406097959581,550.568166552435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"St. Nicolaaslyceum voor havo en vwo","Beethovenplein 2","1077WM","AMSTERDAM","Noord-Holland","0363","AMSTERDAM","40776","Stichting V.O. Amsterdam-Zuid","Jan van Eijckstraat 47","1077LH","AMSTERDAM","Noord-Holland","0363","AMSTERDAM"
"617","VO","14SF","00","Christelijke Scholengemeenschap De Goudse Waarden Lyc Havo Mavo Vbo Lwoo Pro","Kanaalstraat 31 ","2801SH","GOUDA","Zuid-Holland","0513","GOUDA",787,721,668,592,534,429,415.869636426981,395.469694170016,397.453748702447,409.018624625682,419.331596682345,419.581038231131,417.739772787193,417.41094288762,418.164641940849,420.031817544218,425.640922632175,428.306805113171,440.081828512647,450.399517388594,463.691745983666,476.327441124831,488.090055205925,499.49077423646,512.129563966103,526.240851736176,311,294,284,229,209,178,170.834274929086,179.547253579995,187.960616751278,189.713396329071,191.891506031883,191.571241259136,189.387889207935,189.39520673984,192.337339077681,193.15296040803,195.830781774757,197.515422435191,206.803538250045,212.763503363479,217.536102246721,222.634970033892,228.188750975722,234.726501173618,239.404154734321,245.460729419627,476,427,384,363,325,251,245.035361497894,215.92244059002,209.49313195117,219.305228296611,227.440090650462,228.009796971994,228.351883579257,228.01573614778,225.827302863167,226.878857136188,229.810140857417,230.79138267798,233.278290262603,237.636014025115,246.155643736945,253.692471090939,259.901304230203,264.764273062842,272.725409231782,280.78012231655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Christelijke Scholengemeenschap De Goudse Waarden Lyc Havo Mavo Vbo Lwoo Pro","Kanaalstraat 31","2801SH","GOUDA","Zuid-Holland","0513","GOUDA","40334","Stg. Prot. Chr. Voortg. Ond. in Gouda en omgeving","Kanaalstraat 31","2801SH","GOUDA","Zuid-Holland","0513","GOUDA"
"618","VO","14SF","01","Christelijke Scholengemeenschap De Goudse Waarden Lyc Havo Mavo Vbo Lwoo Pro","Groen van Prinsterersngl 44 ","2805TE","GOUDA","Zuid-Holland","0513","GOUDA",1422,1130,1222,1129,1059,835,760.754059418375,718.825915695213,701.19631893224,696.95834589157,709.527029253367,724.311198886571,739.446547775987,741.342143295681,743.025007260916,744.149519755705,751.438910923928,754.410487101208,766.939823849862,787.688066630903,802.720110139031,823.146383050945,846.926410386504,865.808104171231,887.381128495937,907.526712333932,502,227,393,346,355,148,136.171808779084,140.864712231135,150.844511632798,152.562500613322,153.80001368347,154.90475645098,153.212344264305,151.462573612478,155.36044622084,153.920116661877,159.075571763488,155.668481159905,164.821883781306,169.748822067985,173.525283564382,178.153703689415,181.525242328175,187.831600210715,191.626673000817,195.73049011582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,457,448,412,386,327,350,318.86986368266,302.521378490498,283.501195607345,285.557520074657,296.334524755834,304.66829773389,312.37360393201,313.317988473665,311.722710372432,313.324798990095,314.431708919109,318.625601877203,319.378300523504,329.124262419013,334.382947958901,344.510100342072,354.929677303936,361.118295804174,371.207879458679,379.88353882127,463,455,417,397,377,337,305.712386956631,275.43982497358,266.850611692096,258.838325203591,259.392490814063,264.7381447017,273.860599579671,276.561581209538,275.941850667644,276.904604103733,277.931630241331,280.1164040641,282.739639545051,288.814982143905,294.811878615748,300.482579019458,310.471490754393,316.858208156342,324.546576036442,331.912683396842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Christelijke Scholengemeenschap De Goudse Waarden Lyc Havo Mavo Vbo Lwoo Pro","Kanaalstraat 31","2801SH","GOUDA","Zuid-Holland","0513","GOUDA","40334","Stg. Prot. Chr. Voortg. Ond. in Gouda en omgeving","Kanaalstraat 31","2801SH","GOUDA","Zuid-Holland","0513","GOUDA"
"619","VO","14SF","07","Christelijke Scholengemeenschap De Goudse Waarden Lyc Havo Mavo Vbo Lwoo Pro","Calslaan 100 ","2804RT","GOUDA","Zuid-Holland","0513","GOUDA",NA,225,NA,NA,NA,168,172.820976504643,186.079752184733,188.131035973672,189.271036869304,192.458518317022,189.450670083343,187.147331990907,190.619222756766,190.531485215285,195.48188283536,192.229303917829,203.306966433365,209.249951491142,214.931404312986,219.814310091087,223.859249904661,231.560281070924,236.0129549668,240.613736285515,248.16922577244,NA,225,NA,NA,NA,168,172.820976504643,186.079752184733,188.131035973672,189.271036869304,192.458518317022,189.450670083343,187.147331990907,190.619222756766,190.531485215285,195.48188283536,192.229303917829,203.306966433365,209.249951491142,214.931404312986,219.814310091087,223.859249904661,231.560281070924,236.0129549668,240.613736285515,248.16922577244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Christelijke Scholengemeenschap De Goudse Waarden Lyc Havo Mavo Vbo Lwoo Pro","Kanaalstraat 31","2801SH","GOUDA","Zuid-Holland","0513","GOUDA","40334","Stg. Prot. Chr. Voortg. Ond. in Gouda en omgeving","Kanaalstraat 31","2801SH","GOUDA","Zuid-Holland","0513","GOUDA"
"620","VO","14SM","00","Gooise Scholenfederatie vwo, havo, vmbo","Vossiuslaan 2 A","1401RT","BUSSUM","Noord-Holland","1942","GOOISE MEREN",1264,1272,1290,1272,1280,1329,1338.16337275528,1355.07491278313,1354.53840572712,1346.20246844398,1353.78363799506,1366.03329143459,1373.75240815296,1373.85835640678,1378.97885495146,1382.63136186512,1378.97565734789,1391.29033184646,1404.21937932703,1420.84941498875,1438.15500426895,1461.76632721927,1487.45536513964,1508.01475070774,1530.88396012854,1552.64122371232,410,412,424,447,470,502,498.008436149302,503.212661056062,499.23807865807,497.073636432822,505.110761148077,514.177199049009,512.215426189182,505.874074284718,505.50939798782,507.841727930053,505.892821967261,517.482515590774,531.199359635806,537.748047062463,544.738413554459,551.794339494137,559.310801875588,567.282199234453,578.4030038889,587.789207923444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246,242,269,253,235,231,241.335291512561,243.897604956862,242.839109675685,239.848117994235,242.433624378118,244.045578238481,247.486229337034,249.607716799843,252.070746195553,251.412019371378,250.661448560912,250.957488244771,250.889193630192,253.564462167486,256.897540394313,262.75791011325,267.433042749878,270.701657326492,274.288737985926,277.895704055742,608,618,597,572,575,596,598.819645093418,607.964646770206,612.461217393367,609.280714016927,606.239252468861,607.810514147101,614.050752626744,618.37656532222,621.39871076809,623.377614563689,622.421386819714,622.850328010918,622.130826061034,629.536905758801,636.519050320175,647.214077611886,660.711520514177,670.030894146795,678.192218253711,686.956311733133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gooise Scholenfederatie vwo, havo, vmbo","Vossiuslaan 2A","1401RT","BUSSUM","Noord-Holland","1942","GOOISE MEREN","40696","Stichting Gooise Scholen Federatie","Burg de Bordesstraat 82","1404GZ","BUSSUM","Noord-Holland","1942","GOOISE MEREN"
"621","VO","14SM","02","Gooise Scholenfederatie vwo, havo, vmbo","Aagje Dekenlaan 2 ","1403HH","BUSSUM","Noord-Holland","1942","GOOISE MEREN",374,340,316,337,373,411,413.572724904286,415.618098153774,410.780031965759,410.041696587946,414.145621062124,416.409220414647,415.782859449279,415.546004042029,415.327670319159,414.929565657609,413.701306043048,420.446200882071,425.475928705046,431.331334294549,440.198930612917,446.809492371786,452.365571738286,458.928637296706,466.786726293589,473.515696218483,172,152,138,168,213,233,231.223078667378,233.619779597192,231.762324636928,230.763006459644,234.540227633813,238.718933816912,237.787863274079,234.833811588627,234.696305961189,235.761958387249,234.855566975096,240.298397971861,246.625768428072,249.658110301215,252.905822296176,256.189719715719,259.672365553349,263.371962027511,268.55823148008,272.888675223949,202,188,178,169,160,178,182.349646236908,181.998318556582,179.017707328831,179.278690128302,179.605393428311,177.690286597735,177.9949961752,180.712192453402,180.63136435797,179.16760727036,178.845739067953,180.147802910209,178.850160276974,181.673223993334,187.293108316741,190.619772656067,192.693206184937,195.556675269195,198.22849481351,200.627020994534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gooise Scholenfederatie vwo, havo, vmbo","Vossiuslaan 2A","1401RT","BUSSUM","Noord-Holland","1942","GOOISE MEREN","40696","Stichting Gooise Scholen Federatie","Burg de Bordesstraat 82","1404GZ","BUSSUM","Noord-Holland","1942","GOOISE MEREN"
"622","VO","14SM","03","Gooise Scholenfederatie vwo, havo, vmbo","Monnickskamp 7 ","1273JP","HUIZEN","Noord-Holland","0406","HUIZEN",1203,1251,1287,1315,1328,1305,1317.38509849643,1333.04500341437,1326.22642302795,1320.40385367525,1328.66374918488,1339.41413172674,1344.97935125866,1347.90277057706,1351.61666430339,1353.80522948178,1349.50553614667,1362.44327218781,1374.24264246279,1389.77907424735,1410.98559710478,1433.99519034485,1457.58087237844,1477.92881047474,1500.49535165502,1522.0501739091,494,503,522,523,499,485,480.544366871599,485.721148018073,481.981478708933,479.848451668171,487.242776817298,496.234970591495,494.502041790047,488.46053125795,487.856942149229,490.243871300764,488.37536049113,499.069749513629,512.632334869655,519.016129362557,525.744614839962,532.49089375418,539.800847463648,547.504474596194,558.053872341599,567.328733460807,178,152,121,147,171,156,159.740845462145,159.847513595509,157.007906936828,157.234529606624,157.580080996672,155.98973636165,156.009048536119,158.455775840762,158.485083435864,157.23362215872,156.823873455606,158.000372766819,156.967343638709,159.129166661398,164.110368368816,167.173975826233,168.943138461599,171.45476170363,173.82889111286,175.945945507295,279,287,303,291,281,298,310.766833796516,314.848130314491,312.976489865527,309.004789903695,312.363181827066,314.730450655495,318.496507931613,321.434990091836,324.90573580869,324.216144051458,322.951488044849,323.344961904649,323.52099392508,326.042231078748,330.493782651033,338.339497334287,344.309695619968,348.475090371971,353.152415262202,357.848198120432,252,309,341,354,377,366,366.333052366165,372.628211486297,374.260547516666,374.316082496764,371.477709543846,372.458974118099,375.971753000883,379.551473386511,380.36890290961,382.111591970834,381.354814155084,382.028188002712,381.121970029344,385.591547144651,390.636831244969,395.990823430153,404.52719083322,410.494483802943,415.460172938363,420.927296820567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gooise Scholenfederatie vwo, havo, vmbo","Vossiuslaan 2A","1401RT","BUSSUM","Noord-Holland","1942","GOOISE MEREN","40696","Stichting Gooise Scholen Federatie","Burg de Bordesstraat 82","1404GZ","BUSSUM","Noord-Holland","1942","GOOISE MEREN"
"623","VO","14SM","04","Gooise Scholenfederatie vwo, havo, vmbo","Jonkerweg 31 ","1217PM","HILVERSUM","Noord-Holland","0402","HILVERSUM",903,910,890,800,702,681,694.244565356837,702.68221285331,695.626869380079,690.386570714235,696.942200087189,702.940862538226,705.451629186592,708.835863197017,712.382246195797,712.023827583075,708.955180466128,714.231320431191,720.433534075536,726.493934030772,739.15625936261,753.841070534882,765.129225651664,775.278723898402,786.896476772785,798.490091903197,325,279,224,283,259,212,208.89425484905,211.444664689216,210.003880812483,208.990561331178,211.506427342213,215.886932255115,215.443327587305,212.966960561294,212.217519866559,213.519047600819,212.730119668207,216.432992793419,222.960998650386,225.861361297199,228.753855631143,231.566103214276,234.854212989454,238.225779998554,242.460570234719,246.913861852374,158,148,179,146,107,143,146.412983250356,146.604647927147,143.950180711759,144.157441719512,144.487609924546,143.049737165008,143.011336776554,145.268972735615,145.318517337507,144.178451368237,143.773937665726,144.860404169204,143.937065211415,145.848006745937,150.426769824389,153.268616724585,154.879478044398,157.182267237553,159.365920450379,161.309944991295,352,408,420,371,336,326,338.937327257431,344.632900236947,341.672807855837,337.238567663545,340.948162820431,344.004193118103,346.996964822734,350.599929900108,354.84620899173,354.32632861402,352.451123132194,352.937923468568,353.535470213736,354.784565987637,359.975633907078,369.006350596021,375.395534617812,379.870676662295,385.069986087687,390.266285059529,68,75,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gooise Scholenfederatie vwo, havo, vmbo","Vossiuslaan 2A","1401RT","BUSSUM","Noord-Holland","1942","GOOISE MEREN","40696","Stichting Gooise Scholen Federatie","Burg de Bordesstraat 82","1404GZ","BUSSUM","Noord-Holland","1942","GOOISE MEREN"
"624","VO","14SM","05","Gooise Scholenfederatie vwo, havo, vmbo","Kerklaan 6 ","1251JT","LAREN NH","Noord-Holland","0417","LAREN",905,803,697,656,637,581,585.148049257113,589.33455669447,581.040308442956,580.345278250448,584.007991440284,585.895245780063,584.896759268802,587.512781426509,586.868331442708,585.779183699025,583.690938864458,590.416639195765,596.042191549615,603.335469196078,617.548443706811,627.728425877971,635.237362349605,644.549140885585,654.566004253514,664.366005385548,403,319,283,293,277,244,240.234006626963,243.216923662798,241.590713625572,240.411058837209,243.188263962386,248.304352013156,247.845677655356,245.022706863319,244.079865225877,245.620529306945,244.717117515436,248.818263359847,256.430754725089,259.787079521635,263.108139657771,266.322288514761,270.122063153164,274.003241641728,278.815005399291,284.00647359905,502,484,414,363,360,337,344.914042630151,346.117633031672,339.449594817383,339.934219413238,340.819727477899,337.590893766907,337.051081613446,342.49007456319,342.788466216832,340.158654392079,338.973821349022,341.598375835918,339.611436824526,343.548389674444,354.44030404904,361.40613736321,365.115299196441,370.545899243857,375.750998854223,380.359531786497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gooise Scholenfederatie vwo, havo, vmbo","Vossiuslaan 2A","1401RT","BUSSUM","Noord-Holland","1942","GOOISE MEREN","40696","Stichting Gooise Scholen Federatie","Burg de Bordesstraat 82","1404GZ","BUSSUM","Noord-Holland","1942","GOOISE MEREN"
"625","VO","14SM","13","Gooise Scholenfederatie vwo, havo, vmbo","Schuttersweg 26 ","1217PZ","HILVERSUM","Noord-Holland","0402","HILVERSUM",641,569,561,570,529,532,531.35039438424,536.61730185486,538.337565959733,537.635234775802,538.084247055523,542.723711075449,546.022513214796,545.53569997202,546.054066974418,548.48691756915,547.709153588114,552.558271963475,557.063061834001,564.842882700143,571.006571395213,578.594817506539,589.603388630601,598.264132753636,607.252258239652,616.08206952857,324,266,265,212,245,247,247.534805707216,247.75382884966,246.03328271156,245.466528183151,248.904304148544,252.317243185235,252.62009764356,250.176652143591,249.87358161803,250.223834365079,249.74929289095,254.652650927349,259.735981918546,264.276043026509,267.970416014607,271.344376544961,275.014346178799,278.919335001859,284.089730057635,288.531321988281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317,302,296,358,284,285,283.815588677024,288.8634730052,292.304283248172,292.168706592652,289.179942906979,290.406467890214,293.402415571236,295.35904782843,296.180485356388,298.26308320407,297.959860697164,297.905621036126,297.327079915455,300.566839673634,303.036155380606,307.250440961578,314.589042451802,319.344797751777,323.162528182018,327.550747540289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gooise Scholenfederatie vwo, havo, vmbo","Vossiuslaan 2A","1401RT","BUSSUM","Noord-Holland","1942","GOOISE MEREN","40696","Stichting Gooise Scholen Federatie","Burg de Bordesstraat 82","1404GZ","BUSSUM","Noord-Holland","1942","GOOISE MEREN"
"626","VO","14SM","14","Gooise Scholenfederatie vwo, havo, vmbo","Kerklaan 6 ","1251JT","LAREN NH","Noord-Holland","0417","LAREN",64,86,79,81,61,91,93.1403549402757,93.372622336578,92.1726967590264,91.9805053494587,95.2087481838798,95.7397206155788,94.607904983402,93.0516897858964,94.1864286122117,93.9707975544201,93.5487061066787,98.0527519901216,99.0564812429376,99.9717723981177,101.359174563663,102.976136043694,104.109120930051,105.543728412127,108.490677235649,109.20516636243,64,86,79,81,61,91,93.1403549402757,93.372622336578,92.1726967590264,91.9805053494587,95.2087481838798,95.7397206155788,94.607904983402,93.0516897858964,94.1864286122117,93.9707975544201,93.5487061066787,98.0527519901216,99.0564812429376,99.9717723981177,101.359174563663,102.976136043694,104.109120930051,105.543728412127,108.490677235649,109.20516636243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gooise Scholenfederatie vwo, havo, vmbo","Vossiuslaan 2A","1401RT","BUSSUM","Noord-Holland","1942","GOOISE MEREN","40696","Stichting Gooise Scholen Federatie","Burg de Bordesstraat 82","1404GZ","BUSSUM","Noord-Holland","1942","GOOISE MEREN"
"627","VO","14SW","00","Roncalli Scholengemeenschap voor Ath Havo Mavo","Tuinderspad 6 ","4613CA","BERGEN OP ZOOM","Noord-Brabant","0748","BERGEN OP ZOOM",1245,1290,1225,1194,1115,1063,1034.0111248972,1009.68351909315,986.324978281551,986.496099295954,1002.49807012381,1008.89718773787,1018.80721730909,1019.22303691088,1005.48680332959,1004.44479311512,999.616732980028,1003.43877900052,1011.84105919981,1028.85276255702,1051.83209528756,1068.49907505703,1083.73080301774,1094.47673159007,1110.56612310912,1121.96673075926,586,559,480,461,481,415,392.827378390097,417.626241853743,429.476454364443,430.428160011529,431.656139360147,427.646567380767,428.510061379122,431.830482904617,417.51922421688,418.258327375409,421.947498870141,427.522985060452,439.196494909593,447.515458209998,458.10708435726,463.159058828336,464.604768662716,469.615012769593,477.855030971819,484.113323762485,205,253,281,294,211,180,183.229548150897,157.960242332501,148.911534944045,156.35780802821,161.283446500823,161.443129799622,161.344807408872,159.913460009172,159.412582285767,160.27500944078,156.119617403483,155.487623691907,156.291176240207,158.031257777741,163.460328201364,166.064229833264,169.888111645905,171.877186290081,172.862251297599,175.006722832076,286,281,279,263,237,274,272.255598428583,261.7462680305,237.971207197575,234.674641764687,244.979990103621,251.842636551648,256.875597241666,255.952358334893,256.201261833068,254.793367764475,252.873321284383,250.917530247274,248.570575019404,253.179934070988,256.998073540771,263.208492321904,268.689090747227,271.411290931214,275.280807878513,276.709238011955,168,197,185,176,186,194,185.698599927619,172.350766876407,169.965781775489,165.035489491528,164.578494159219,167.964854005837,172.076751279426,171.526735662197,172.353734993872,171.118088534456,168.67629542202,169.510640000891,167.782813030601,170.126112498296,173.266609188163,176.06729407353,180.548831961889,181.573241599185,184.568032961193,186.137446152746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Roncalli Scholengemeenschap voor Ath Havo Mavo","Tuinderspad 6","4613CA","BERGEN OP ZOOM","Noord-Brabant","0748","BERGEN OP ZOOM","41211","Ons Middelbaar Onderwijs","Spoorlaan 171","5038CB","TILBURG","Noord-Brabant","0855","TILBURG"
